Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
11;1;Ugotowany (booklet DVD);1005|1001|1000;4.06;1;2.97;0;;;;;demo_11;demo_11;;;;;;;;;;;;;1;;0;both;;;;Film;"Adam Jones (Bradley Cooper) to charyzmatyczny szef kuchni, który szybko zyskał rozgłos jako guru paryskich restauratorów. Podążał własną ścieżką i tworzył intrygujące połączenia smaków. Nie udźwignął jednak ciężaru sławy, zniknął z pierwszych stron gazet i rozpłynął się w powietrzu. Teraz, wolny od wszelkich uzależnień, próbuje swoich sił w sercu kulinarnego Londynu. Gromadzi doborową załogę, by stworzyć najlepszą restaurację na świecie. Czy, kierując grupą utalentowanych ekscentryków, zdoła wspiąć się na kulinarny Olimp? Czy uczucie do pięknej Helene (Sienna Miller) nie przeszkodzi mu w zdobyciu upragnionej, trzeciej gwiazdki Michelin?
";;;;;ugotowany-booklet-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Burnt:1|Gatunek:Dramat:2|Gatunek:Komedia:2|Reżyseria:Wells John:3|Obsada:Cooper Bradley:4|Obsada:Miller Sienna Rose:4|Scenariusz:Steven Knight:5|Czas trwania [min]:96:6|Kraj produkcji:USA:7|Rok produkcji:2015:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Angielski 5.1 Dolby Digital:12|Dźwięk:Polski 5.1 Dolby Digital (lektor):12|Format obrazu:2.40 1:13|Format obrazu:16 9:13|Dodatkowo na płycie:ZapowiedziZwiastun:14|";0;new;1;;;;;;;;;;;;;
12;1;Droga powrotna (DVD);1005|1001|1000;32.51;1;23.79;0;;;;;demo_12;demo_12;;;;;;;;;;;;;1;;0;both;;;;Film;Jack Cunningham (Ben Affleck) był w liceum gwiazdą koszykówki, rysowała się przed nim obiecująca przyszłość. Niespodziewanie porzucił sport. Po latach zmaga się z alkoholizmem, zapłacił już małżeństwem i nadzieją na lepsze życie. Propozycja objęcia funkcji trenera koszykówki w jego dawnej szkole jest pretekstem do stawienia czoła rozterkom duszy. Czy to wystarczy, żeby zabliźniły się głębokie rany z przeszłości? Czy Jack wreszcie przejdzie wewnętrzną przemianę?;;;;;droga-powrotna-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Way Back:1|Gatunek:Dramat:2|Gatunek:Sportowy:2|Reżyseria:Gavin O'Connor:3|Obsada:Affleck Ben:4|Obsada:Janina Gavankar:4|Scenariusz:Brad Ingelsby:5|Scenariusz:Gavin O'Connor:5|Muzyka:Rob Simonsen:6|Czas trwania [min]:104:7|Kraj produkcji:USA:8|Rok produkcji:2020:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|;0;new;1;;;;;;;;;;;;;
13;1;Gwiezdne Wojny: Skywalker. Odrodzenie (DVD);1006|1001|1000;28.45;1;20.82;0;;;;;demo_13;demo_13;;;;;;;;;;;;;1;;0;both;;;;Film;Lucasfilm i reżyser J.J. Abrams ponownie łączą siły, aby zabrać widzów w spektakularną podróż do odległej galaktyki. Film „Gwiezdne wojny: Skywalker. Odrodzenie” to fascynujące zakończenie sagi Skywalkerów – narodzą się nowe legendy i ostatecznie zostanie rozstrzygnięta bitwa o wolność.;;;;;gwiezdne-wojny-skywalker-odrodzenie-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Star Wars  The Rise of Skywalker:1|Gatunek:Przygodowy:2|Gatunek:Science fiction:2|Reżyseria:Abrams Jeffrey Jacob:3|Obsada:Adam Driver:4|Obsada:Daisy Ridley:4|Scenariusz:Chris Terrio:5|Scenariusz:J.J. Abrams:5|Muzyka:John Williams:6|Czas trwania [min]:136:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital:13|Format obrazu:16 9:14|Region:2:15|;0;new;1;;;;;;;;;;;;;
14;1;The Hunger Games: Mockingjay - Part 2;1006|1001|1000;4.06;1;2.97;0;;;;;demo_14;demo_14;;;;;;;;;;;;;1;;0;both;;;;Film;"Katniss Everdeen i przywódcy Dystryktu 13 rozpoczynają wielką ofensywą przeciwko Kapitolowi. Walka toczy się już nie tylko o przetrwanie, ale o przyszłość całego narodu. Katniss wspierana przez Gale’a, Finnicka oraz Peetę planuje zamach na Prezydenta Snowa. Bezwzględni wrogowie i moralne wybory, przed którymi stanie Katniss, będą dla niej większym wyzwaniem niż cokolwiek, co wcześniej przeżyła na arenach Głodowych Igrzysk.
";;;;;the-hunger-games-mockingjay-part-2-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:The Hunger Games  Mockingjay Part 2:1|Gatunek:Akcja:2|Gatunek:Science fiction:2|Reżyseria:Lawrence Francis:3|Obsada:Hutcherson Josh:4|Obsada:Lawrence Jennifer:4|Scenariusz:Danny Strong:5|Scenariusz:Peter Craig:5|Czas trwania [min]:131:6|Kraj produkcji:USA:7|Rok produkcji:2015:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Angielski 5.1 Dolby Digital:12|Dźwięk:Polski 5.1 Dolby Digital (lektor):12|Format obrazu:2.40 1:13|Format obrazu:16 9:13|Dodatkowo na płycie:Zwiastun:14|;0;new;1;;;;;;;;;;;;;
15;1;X-Men: Mroczna Phoenix (DVD);1006|1001|1000;24.38;1;17.84;0;;;;;demo_15;demo_15;;;;;;;;;;;;;1;;0;both;;;;Film;Sophie Turner, James McAvoy, Michael Fassbender i Jennifer Lawrence przewodzą gwiazdorskiej obsadzie w tym pasjonującym, widowiskowym filmie stanowiącym swoisty punk kulminacyjny sagi o X-Menach. Podczas kosmicznej misji ratunkowej Jean Grey (Turner) przekształca się w nieskończenie potężną i niebezpieczną MROCZNĄ PHOENIX. Gdy Jane, a właściwie jej alter ego wymyka się spod kontroli, X-Meni muszą się zjednoczyć, by stawić czoła najgroźniejszemu wrogowi - obdarzonemu najbardziej niszczycielską siłą, jakiej świat dotąd nie widział -  jednemu z nich.;;;;;x-men-mroczna-phoenix-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Dark Phoenix:1|Gatunek:Akcja:2|Gatunek:Science fiction:2|Reżyseria:Simon Kinberg:3|Obsada:McAvoy James Andrew:4|Obsada:Sophie Turner:4|Scenariusz:Simon Kinberg:5|Muzyka:Hans Zimmer:6|Czas trwania [min]:109:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie (dla niedosłyszących):12|Napisy:Polskie:12|Dźwięk:Angielski 5.1:13|Dźwięk:Polski 5.1 (dubbing):13|Format obrazu:2.39 1:14|Format obrazu:16 9:14|;0;new;1;;;;;;;;;;;;;
16;1;Czarownica 2 (DVD);1006|1001|1000;16.25;1;11.89;0;;;;;demo_16;demo_16;;;;;;;;;;;;;1;;0;both;;;;Film;„Czarownica 2” z Angeliną Jolie w roli głównej to dalszy ciąg historii najsłynniejszego czarnego charakteru Disneya. Po wielu wspólnych szczęśliwych latach relacja Diaboliny i jej córki chrzestnej Aurory zostaje wystawiona na ciężką próbę. Przyczyną jest zbliżający się ślub Aurory. W życiu bohaterek pojawiają się nieoczekiwani sojusznicy i nowe, mroczne siły. Ich miłość okazuje się jednak mocniejsza, dzięki czemu żyją długo i szczęśliwie.;;;;;czarownica-2-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Maleficent  Mistress of Evil:1|Gatunek:Familijny:2|Gatunek:Fantasy:2|Reżyseria:Joachim Rønning:3|Obsada:Jolie Angelina:4|Obsada:Pfeiffer Michelle Marie:4|Scenariusz:Micah Fitzerman-Blue:5|Scenariusz:Noah Harpster:5|Muzyka:Geoff Zanelli:6|Czas trwania [min]:113:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital:13|;0;new;1;;;;;;;;;;;;;
17;1;Urge;1007|1001|1000;4.06;1;2.97;0;;;;;demo_17;demo_17;;;;;;;;;;;;;1;;0;both;;;;Film;Pierce Brosnan („Ocalona”, „November Man”), Danny Masterton („Różowe lata 70.”) i Justin Chatwin („Niewidzialny”, „Wojna światów”) w reżyserskim debiucie Aarona Kaufmana, producenta „Sin City 2: Damulka warta grzechu” i „Maczeta zabija”.Czwórka przyjaciół zamierza spędzić szampański weekend na tropikalnej wyspie. Zabawa nabiera tempa, gdy poznają tajemniczego właściciela klubu nocnego (Pierce Brosnan), który proponuje im spróbowanie nowego, eksperymentalnego narkotyku. Pobudzeni, pozbawieni zahamowań, wcielają w życie swoje najdziksze fantazje. Gdy zafascynowani tajemniczą substancją decydują się powtórzyć dawkę, narkotyk wywołuje nieoczekiwane efekty uboczne, a pobyt na rajskiej wyspie zamienia się w koszmar rodem z domu wariatów.;;;;;urge;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Urge:1|Gatunek:Thriller:2|Reżyseria:Aaron Kaufman:3|Obsada:Alexis Knapp:4|Obsada:Brosnan Pierce Brendan:4|Obsada:Chatwin Justin:4|Obsada:Greene Ashley:4|Obsada:Masterson Danny:4|Czas trwania [min]:87:5|Kraj produkcji:USA:6|Rok produkcji:2016:7|Nośnik:DVD:8|Liczba nośników:1:9|Napisy:Polskie:10|Dźwięk:Angielski 5.1 Dolby Digital:11|Dźwięk:Polski 5.1 Dolby Digital (lektor):11|Format obrazu:1.85 1:12|Format obrazu:16 9:12|Dodatkowo na płycie:zwiastun, zapowiedzi:13|;0;new;1;;;;;;;;;;;;;
18;1;A Most Wanted Man;1007|1001|1000;4.06;1;2.97;0;;;;;demo_18;demo_18;;;;;;;;;;;;;1;;0;both;;;;Film;"
Oparty na słynnym bestsellerze Johna le Carré thriller szpiegowski w reżyserii Antona Corbijna, twórcy „Control” oraz „Amerykanina”. Ostatnia wielka rola zdobywcy Oscara Philipa Seymoura Hoffmana („Capote”, „Igrzyska śmierci”). U jego boku: Rachel McAdams („Pamiętnik”), Willem Dafoe („Antychryst”) i Robin Wright („House of Cards”).Od ataku na World Trade Center minęło 10 lat. W Hamburgu, uważanym za jedną z głównych siedzib islamskich terrorystów, pojawia się młody, skrajnie wycieńczony Czeczen, Issa. Jego przyjazd natychmiast wzbudza niepokój kontrwywiadu. Tajemniczy mężczyzna rości sobie bowiem prawo do gigantycznej fortuny zdeponowanej przed laty w prywatnym banku. Wprowokacji przygotowanej przez służby nie tylko agenci będą mieli role do odegrania. Do rozgrywki przystąpi także młoda prawniczka Annabel i leciwy bankier, który jako jedyny ma dostęp do podejrzanego konta. Czy Issa jest ofiarą opresyjnego systemu, czy śmiertelnie groźnym terrorystą, którego kolejny ruch może okazać się tragiczny w skutkach? Rozpoczyna się niebezpieczna wywiadowcza gra, w której nikt nie ufa nikomu...
";;;;;a-most-wanted-man;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:A Most Wanted Man:1|Gatunek:Akcja:2|Gatunek:Thriller:2|Reżyseria:Corbijn Anton:3|Obsada:Dafoe Willem:4|Obsada:Hoffman Philip Seymour:4|Obsada:McAdams Rachel:4|Obsada:Wright Robin:4|Scenariusz:Andrew Bovell:5|Muzyka:Herbert Gronemeyer:6|Czas trwania [min]:117:7|Kraj produkcji:Niemcy:8|Kraj produkcji:USA:8|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2014:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:2.40 1:14|Format obrazu:16 9:14|Dodatkowo na płycie:Zwiastun:15|;0;new;1;;;;;;;;;;;;;
19;1;Nice Guys. Równi goście (książka + płyta DVD);1007|1001|1000;4.06;1;2.97;0;;;;;demo_19;demo_19;;;;;;;;;;;;;1;;0;both;;;;Film;Nagrodzony Oscarem® Russell Crowe („Gladiator”) oraz nominowany do Oscara® Ryan Gosling („Szkolny chwyt”) w najnowszym filmie twórcy „Zabójczej broni” oraz „Iron Mana 3”. Pełna akcji komedia o dwóch facetach, których dzieli wszystko oprócz śledztwa w sprawie zaginionej dziewczyny, jakie przyszło im wspólnie prowadzić.Prywatny detektyw Holland March (Ryan Gosling) i gruboskórny mięśniak do wynajęcia Jackson Healy (Russell Crowe) nie pałają do siebie sympatią. Zostają jednak wynajęci do rozwikłania tej samej sprawy zaginionej dziewczyny. Zapewne każdy prowadziłby ją na własną rękę, gdyby obaj nie stali się celem wynajętych morderców. Niechętnie muszą połączyć siły, by rozwiązać sprawę i ocalić życie. Tym bardziej, że wkrótce odkryją, że wdepnęli w większe bagno niż sądzili. Zaginięcie dziewczyny jest jedynie szczytem góry lodowej w sprawie, której nie tknąłby nikt komu życie miłe. Historia staje się więc coraz bardziej dramatyczna, ale mimo zagrożenia Holland i Jackson skupiają się głównie na dogryzaniu sobie nawzajem.;;;;;nice-guys-rowni-goscie-ksiazka-plyta-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Nice guys:1|Gatunek:Akcja:2|Gatunek:Komedia:2|Gatunek:Thriller:2|Reżyseria:Black Shane:3|Obsada:Angourie Rice:4|Obsada:Basinger Kim:4|Obsada:Bomer Matt:4|Obsada:Crowe Russell:4|Obsada:Gosling Ryan:4|Scenariusz:Anthony Bagarozzi:5|Scenariusz:Shane Black:5|Muzyka:David Buckley:6|Czas trwania [min]:111:7|Rok produkcji:2016:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Angielski 5.1 Dolby Digital:12|Dźwięk:Polski 5.1 Dolby Digital (lektor):12|Dodatkowo na płycie:zwiastun, zapowiedzi:13|;0;new;1;;;;;;;;;;;;;
20;1;Wróg numer jeden (DVD) + Książka;1007|1001|1000;4.06;1;2.97;0;;;;;demo_20;demo_20;;;;;;;;;;;;;1;;0;both;;;;Film;Był najbardziej poszukiwanym człowiekiem na świecie. Polowały na niego setki agentów wielu tajnych służb. Wydawało się, że jest nieuchwytny. Osama bin Laden. Jednak dzięki uporowi i zdecydowaniu młodej agentki CIA niemożliwe stało się faktem. Grupa najlepiej wyszkolonych amerykańskich marines wytropiła kryjówkę najgroźniejszego terrorysty wszech czasów. W końcu padł rozkaz: zlikwidować…;;;;;wrog-numer-jeden-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Zero Dark Thirty:1|Gatunek:Thriller:2|Reżyseria:Bigelow Kathryn:3|Obsada:Chastain Jessica:4|Obsada:Clarke Jason:4|Obsada:Edgerton Joel:4|Obsada:Strong Mark:4|Scenariusz:Mark Boal:5|Muzyka:Alexandre Desplat:6|Czas trwania [min]:150:7|Kraj produkcji:USA:8|Rok produkcji:2012:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1:13|Dźwięk:Polski 5.1 (lektor):13|Format obrazu:1.78 1:14|Format obrazu:16 9:14|Dodatkowo na płycie:Bezpośredni dostęp do scen:15|Region:2:16|;0;new;1;;;;;;;;;;;;;
21;1;Latynoski ogier (DVD) + Książka;1008|1001|1000;4.06;1;2.97;0;;;;;demo_21;demo_21;;;;;;;;;;;;;1;;0;both;;;;Film;25 lat temu Maximo (Eugenio Derbez) był playboyem, któremu nie oparła się żadna. Z uwodzenia kobiet uczynił sposób na życie, by ostatecznie poślubić dużo starszą od siebie milionerkę. Żył przy niej jak król. Gdy jednak pewnego dnia odkrył, że ta nie była mu wierna, postanowił zacząć życie od nowa. Bez pieniędzy, pracy i dachu nad głową. Gdy udało mu się odnaleźć dawno niewidzianą siostrę (Salma Hayek), okazało się, że ta samotnie wychowuje syna. Maximo postanawia wprowadzić dorastającego chłopca w tajniki uwodzenia. Czy rola mentora pomoże mu ponownie uwierzyć w siebie i odzyskać dawny urok?;;;;;latynoski-ogier-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:How to Be a Latin Lover:1|Gatunek:Komedia:2|Reżyseria:Ken Marino:3|Obsada:Derbez Eugenio:4|Obsada:Hayek Salma:4|Czas trwania [min]:111:5|Kraj produkcji:USA:6|Rok produkcji:2017:7|Nośnik:DVD:8|Liczba nośników:1:9|Napisy:Polskie:10|Dźwięk:Angielski 5.1 Dolby Digital:11|Dźwięk:Polski 5.1 Dolby Digital (lektor):11|Format obrazu:2.40 1:12|Format obrazu:16 9:12|;0;new;1;;;;;;;;;;;;;
22;1;Suburbicon (DVD) + Książka;1008|1001|1000;4.06;1;2.97;0;;;;;demo_22;demo_22;;;;;;;;;;;;;1;;0;both;;;;Film;"Matt Damon (Marsjanin), Julianne Moore (""Motyl Still Alice"") i Oscar Isaac (""Co jest grane, Davis?"") w komedii kryminalnej w reżyserii Georga Clooneya, według scenariusza braci Coen.Suburbicon to idealne amerykańskie miasteczko, istna reklama statecznego życia i dobrobytu czyli American Dream w czystej postaci. Jednak nie dla wszystkich. Życie rodziny Lodge'ów obraca w gruzy napad z bronią w ręku, w którym ginie seniorka rodu, ukochana mama nastoletniego Nicky'ego Lodge. Pogrążony w rozpaczy chłopak postanawia pomścić swą ukochaną rodzicielkę.W poszukiwaniu sprawców rozpoczyna śledztwo na własną rękę, w trakcie którego odkryje mroczne rodzinne sekrety, układy, machinacje i animozje, które nie były bez związku ze śmiercią jego matki.";;;;;suburbicon-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Suburbicon:1|Gatunek:Komedia:2|Gatunek:Kryminalny:2|Reżyseria:Clooney George Timothy:3|Obsada:Damon Matt:4|Obsada:Moore Julianne:4|Scenariusz:George Clooney:5|Scenariusz:Joel Coen:5|Muzyka:Alexandre Desplat:6|Czas trwania [min]:105:7|Kraj produkcji:USA:8|Rok produkcji:2017:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:16 9:14|;0;new;1;;;;;;;;;;;;;
23;1;Nice Guys. Równi goście (książka + płyta DVD);1008|1001|1000;4.06;1;2.97;0;;;;;demo_23;demo_23;;;;;;;;;;;;;1;;0;both;;;;Film;Nagrodzony Oscarem® Russell Crowe („Gladiator”) oraz nominowany do Oscara® Ryan Gosling („Szkolny chwyt”) w najnowszym filmie twórcy „Zabójczej broni” oraz „Iron Mana 3”. Pełna akcji komedia o dwóch facetach, których dzieli wszystko oprócz śledztwa w sprawie zaginionej dziewczyny, jakie przyszło im wspólnie prowadzić.Prywatny detektyw Holland March (Ryan Gosling) i gruboskórny mięśniak do wynajęcia Jackson Healy (Russell Crowe) nie pałają do siebie sympatią. Zostają jednak wynajęci do rozwikłania tej samej sprawy zaginionej dziewczyny. Zapewne każdy prowadziłby ją na własną rękę, gdyby obaj nie stali się celem wynajętych morderców. Niechętnie muszą połączyć siły, by rozwiązać sprawę i ocalić życie. Tym bardziej, że wkrótce odkryją, że wdepnęli w większe bagno niż sądzili. Zaginięcie dziewczyny jest jedynie szczytem góry lodowej w sprawie, której nie tknąłby nikt komu życie miłe. Historia staje się więc coraz bardziej dramatyczna, ale mimo zagrożenia Holland i Jackson skupiają się głównie na dogryzaniu sobie nawzajem.;;;;;nice-guys-rowni-goscie-ksiazka-plyta-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Nice guys:1|Gatunek:Akcja:2|Gatunek:Komedia:2|Gatunek:Thriller:2|Reżyseria:Black Shane:3|Obsada:Angourie Rice:4|Obsada:Basinger Kim:4|Obsada:Bomer Matt:4|Obsada:Crowe Russell:4|Obsada:Gosling Ryan:4|Scenariusz:Anthony Bagarozzi:5|Scenariusz:Shane Black:5|Muzyka:David Buckley:6|Czas trwania [min]:111:7|Rok produkcji:2016:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Polskie:11|Dźwięk:Angielski 5.1 Dolby Digital:12|Dźwięk:Polski 5.1 Dolby Digital (lektor):12|Dodatkowo na płycie:zwiastun, zapowiedzi:13|;0;new;1;;;;;;;;;;;;;
24;1;My Big Fat Greek Wedding 2;1008|1001|1000;4.06;1;2.97;0;;;;;demo_24;demo_24;;;;;;;;;;;;;1;;0;both;;;;Film;Po kilkunastu latach od wesela Toula i Ian wciąż bezskutecznie próbują uwolnić się od wszędobylskich greckich krewnych. Gdy czasem zdobędą trochę wolności, zaraz nadarza się okazja, by kochający się rodzinny krąg ponownie zacisnął się jak pętla na szyi. Ich córka Paris wybiera się na studia, a rodzina oczywiście musi zatwierdzić wybór uczelni. Zanosi się na trzęsienie ziemi, bo dziewczyna pragnie opuścić rodzinne Chicago, a co gorsze jej nowy chłopak nawet nie udaje Greka. Jednak prawdziwe tsunami dopiero przed nami. Otóż rodzice Tulli - Maria i Gus - odkrywają, że ich małżeństwo jest nieważne, więc formalnie wciąż są do wzięcia, a to dopiero początek.;;;;;my-big-fat-greek-wedding-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:My Big Fat Greek Wedding 2:1|Gatunek:Komedia:2|Reżyseria:Jones Kirk:3|Obsada:Corbett John:4|Obsada:Vardalos Nia:4|Scenariusz:Nia Vardalos:5|Muzyka:Christopher Lennertz:6|Czas trwania [min]:90:7|Kraj produkcji:Kanada:8|Kraj produkcji:USA:8|Rok produkcji:2016:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:2.40 1:14|Format obrazu:16 9:14|Dodatkowo na płycie:ZwiastunZapowiedzi:15|";0;new;1;;;;;;;;;;;;;
25;1;Zenek (DVD);1009|1001|1000;19.50;1;14.27;0;;;;;demo_25;demo_25;;;;;;;;;;;;;1;;0;both;;;;Film;„Zenek” to oparta na biografii Zenona Martyniuka historia chłopaka z podlaskiej wsi, który realizuje swoje wielkie marzenie: śpiewa i bawi ludzi. Film ukazuje drogę Zenona do wielkiego sukcesu, który osiągnął dzięki uporowi, ciężkiej pracy i wielu wyrzeczeniom. Król disco polo jest tylko jeden!;;;;;zenek-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Zenek:1|Gatunek:Biograficzny:2|Gatunek:Muzyczny:2|Reżyseria:Hryniak Jan:3|Obsada:Berus Magdalena:4|Obsada:Czeczot Krzysztof:4|Scenariusz:Marta Hryniak:5|Muzyka:Daniel Bloom:6|Czas trwania [min]:110:7|Kraj produkcji:Polska:8|Rok produkcji:2020:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Angielskie:12|Dźwięk:Polski 5.1 Dolby Digital:13|Format obrazu:16 9:14|;0;new;1;;;;;;;;;;;;;
26;1;Moja Gwiazda: Teen Spirit (DVD) + Książka;1009|1001|1000;8.12;1;5.94;0;;;;;demo_26;demo_26;;;;;;;;;;;;;1;;0;both;;;;Film;Elle Fanning („Czarownica”, „Mary Shelley”) i  Agnieszka Grochowska („Obce niebo”, „W ciemności”) w porywającej opowieści o narodzinach polskiej gwiazdy na brytyjskiej scenie.W Wielkiej Brytanii mieszka ponad milion Polaków, którzy próbują spełnić swoje marzenie o lepszym życiu. Jedną z nich jest nastoletnia Violet Waleńska, która śni o karierze w brytyjskim showbiznesie. Jej kochająca, ale mocno stąpająca po ziemi matka widzi ją raczej w szkole, która da jej spokojną, pewną pracę. Gdy w ich miasteczku odbywają się eliminacje do słynnego talent show „Teen Spirit”, Violet bez wiedzy matki bierze w nich udział i ku swemu zdumieniu przechodzi do finałowego etapu. Skromna, niedoświadczona, ale utalentowana nastolatka z prowincji trafia nagle w tryby wielkiej rozrywkowej machiny. Tu wszystko dzieje się szybko, każdy myśli tylko o sobie, a o sukcesie nie zawsze decyduje talent. W takiej sytuacji to właśnie wsparcie najbliższych może okazać się kluczowe w drodze na życiowy szczyt. Los młodzieńczych marzeń Violet jest więc nie tylko w rękach jurorów, ale także jej matki.;;;;;moja-gwiazda-teen-spirit-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Teen Spirit:1|Gatunek:Dramat:2|Gatunek:Muzyczny:2|Reżyseria:Max Minghella:3|Obsada:Buric Zlatko:4|Obsada:Elle Fanning:4|Scenariusz:Max Minghella:5|Muzyka:Marius De Vries:6|Czas trwania [min]:90:7|Kraj produkcji:USA:8|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2018:9|Nośnik:DVD:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:2.40 1:14|Format obrazu:16 9:14|Dodatkowo na płycie:ZwiastunZapowiedzi:15|";0;new;1;;;;;;;;;;;;;
